FYEAR,DLRSN,CUSIP,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
1999,       0,04678940,-0.5286713,0.335501174,0.588018167,-0.402936945,-0.834739651,0.139344625,-0.358756119,0.24980392,1.440360751,1.307026259
1989,       1,04855310,-0.083320503,-0.626088385,0.341014633,-0.373366022,1.346219857,-0.382093782,-0.405354799,-2.208174586,-0.228844557,-1.104028526
1999,       0,04907920,0.132793333,0.412521737,0.967565162,-0.352231048,-0.646805533,-0.779631578,-0.032287622,0.600598406,0.120337714,-0.160889367
1999,       0,04915610,-0.282457157,0.494132793,0.797457095,-0.375977436,0.306511649,0.618541947,-0.393179684,0.472655662,0.554163223,0.226984559
1999,       0,04915Q10,-4.382767927,-2.241779108,-2.064231759,-0.423418078,0.194063336,5.110424207,-1.233402895,-2.208174586,-1.277319103,-1.489279491
1999,       0,04916420,-0.251496276,0.252796289,0.400091938,-0.395813264,-1.043024752,0.933680636,-0.0481199,0.279251498,0.918672961,1.205322017
1999,       0,04930010,-2.285932298,0.030727978,-0.208885635,-0.414577693,-1.199587583,0.00736007,-1.233402895,-0.09042252,-1.21640375,-1.459449199
1999,       0,04940820,0.304396104,-0.244165065,0.490857462,-0.219892214,-0.963959644,-0.57091931,1.152746727,0.255599302,-1.144477558,-0.786167626
1999,       0,04951310,0.030815372,0.469818801,0.288372648,-0.111054118,-0.632028384,0.225086396,-0.317536526,0.289995704,1.210551013,2.024727993
1999,       0,04956010,-1.143612114,0.240074628,0.106957088,-0.372775522,-0.744488799,0.504045544,-1.053587739,0.210274869,0.950423254,1.106019827
1999,       0,04956710,0.780972696,-2.241779108,-2.064231759,-0.070887851,-0.954868183,2.233399141,0.4697685,-2.208174586,-1.917028001,-0.846413892
1999,       0,04990410,-0.013679977,1.440970908,0.134814359,-0.364595203,-0.505063772,-0.575711546,1.164230471,0.349305441,-0.090997876,-0.456667861
1999,       0,05009510,-0.402059596,0.867236753,0.918087467,-0.162931862,-0.801095964,-0.563753898,0.086054616,0.73851982,0.345271304,0.844228912
1989,       1,05075310,0.952059692,-1.15258525,-1.54787992,-0.423813949,-0.010480693,2.104780418,0.948704516,-1.86434923,-0.92095025,-2.065166
1999,       0,05075710,1.094597029,0.374421787,0.352651046,-0.282895253,1.38512673,0.024145139,0.294608174,0.493770252,1.156121447,0.989028149
1993,       1,05090410,-0.264664313,-2.241779108,-2.064231759,2.817732904,-1.150037755,-0.808809034,-0.483343342,-2.208174586,-1.593302834,0.076088827
1999,       0,05152410,0.363218306,0.192712057,0.007009622,0.075376105,-0.99991715,-1.341876459,2.876476871,0.2756415,0.181684286,0.543076481
1999,       0,05152620,-0.699989152,-2.241779108,-2.064231759,-0.352919072,-1.263076147,1.363338967,-0.752684065,-0.998769734,-0.945261102,0.018315074
1999,       0,05155P10,-0.485005993,-1.059904987,0.213761251,-0.28423696,-0.680311106,-0.764443915,-0.318319944,0.57216104,-0.323472041,-0.350293332
1996,       1,05248110,-1.833370488,-2.241779108,-2.064231759,-0.350927603,1.267634837,-0.009735073,-1.141756995,-2.208174586,-0.880790035,-1.556385061
1992,       1,05266310,0.115556917,0.487400815,-0.465981393,-0.404556332,1.590604603,0.305742996,-0.530202877,-0.237593094,-0.72010559,-1.851098046
1999,       0,05266610,0.059110955,-1.850075201,-1.30771082,-0.387138885,-0.042896471,0.739216366,-0.473948304,-1.328308367,-0.515864826,-0.947093089
1999,       0,05275N10,1.786931162,-1.07358995,-2.049470617,0.557691114,-0.898706686,-1.035922776,1.373185734,-1.50815112,-0.175870029,0.66158555
1999,       0,05276910,0.124199148,0.201363251,0.073623569,-0.045469017,-0.355835089,-0.591677841,-0.349969567,0.18643621,1.01883753,1.494885927
1991,       1,05277010,-3.930985805,-0.582160941,-0.665201505,-0.423695221,-0.56891523,2.23960856,-1.202407709,-2.208174586,0.076794557,-0.691662841
1999,       0,05280010,-0.679499477,0.067576782,0.491658287,-0.316437159,-0.19554788,-0.187044664,-0.741722874,0.477061171,1.628015872,1.717860828
1999,       0,05301510,-0.246044449,1.228430942,1.069551482,0.548452615,-0.302395233,-0.666163659,-0.410158976,0.905063268,1.776228469,2.4845845
1987,       1,05328910,-2.208278946,-2.241779108,-2.064231759,-0.423694177,0.729998018,3.562133888,-1.074030463,-2.208174586,-0.789693363,-1.955202258
1999,       0,05328X10,-1.167198932,0.243888355,0.520663036,-0.333397715,1.50523615,0.28243841,-0.900270474,0.830254061,0.313690356,-0.09479182
1988,       1,05329110,-0.425261634,0.065623897,-0.336205136,-0.389806903,0.006257892,1.057564133,-0.667608483,-0.129038964,-0.046277502,-0.409874362
1999,       0,05329W10,-0.367138401,0.341792193,0.090997676,-0.385161534,0.990151527,-0.023124761,-0.59083336,0.309381784,2.179175451,1.783868938
1999,       0,05333210,-0.527482088,0.806850085,0.699283641,-0.316472329,0.039792735,0.209005366,-0.66104385,0.607159005,1.6584545,1.779410888
1999,       0,05343610,-0.670768745,-0.073977943,0.280875927,-0.416893518,-0.884703074,0.927860029,-0.590614643,0.129311032,-0.522695753,-1.004685291
1999,       0,05343P10,0.558885371,0.017387315,-0.089684065,-0.329416201,-0.000400399,-1.057743458,0.527300417,0.23667514,0.100251177,-0.527219878
1999,       0,05346720,-3.381643292,-2.241779108,-2.064231759,2.238506671,-1.363863457,2.531891254,-1.093403564,-2.208174586,-2.763557265,-0.270642841
1999,       0,05348F20,-0.029795564,-1.752556703,-1.595985191,-0.282115449,-1.160414543,-0.816783647,0.122981165,-1.27068804,-1.834800802,-1.549054876
1999,       0,05349Y10,-0.116028318,-2.241779108,-1.700729,0.267645494,0.296020395,-0.345400662,-0.532310974,-1.760739376,-0.570352125,-0.143295065
1999,       0,05354K30,-0.166400841,0.03364554,-0.146868861,-0.405135724,-0.363098771,0.650405447,-0.518890404,-0.67126241,0.101308897,-0.39309282
1999,       0,05361110,-0.616319984,0.949092669,0.951729841,-0.168463571,0.266737315,0.487184702,-0.713285485,0.663720161,1.623413036,2.107368332
1999,       0,05367P10,-0.02225221,-0.605497632,-1.92439636,-0.289735364,0.263208084,-0.205944882,-0.432423291,-2.208174586,0.783078993,0.714572963
1999,       0,05369010,1.929890391,-2.241779108,-2.064231759,2.152984871,-1.363863457,-1.270914727,2.876476871,-2.208174586,-2.310443403,0.076779145
1999,       0,05379B10,-0.723862715,0.160127632,-0.133513934,-0.418243865,1.031682762,0.874333433,-0.766113701,0.161342787,1.917169471,0.966345245
1999,       0,05380130,-1.244403994,-2.241779108,-2.064231759,1.100454785,-0.78796557,-0.186156643,-0.962411646,-2.208174586,-1.278905058,-0.07378926
1999,       0,05380210,-0.241277005,-0.856956219,-2.064231759,1.456173427,-0.592293719,-0.183923272,-0.27271446,-2.208174586,-1.274480274,-0.102151316
1999,       0,05380710,0.887832243,0.96526569,0.357763238,-0.36324134,1.030339778,0.008698261,0.215799942,0.501037612,1.830325887,1.449995971
1999,       0,05384320,0.379098633,1.407491383,2.141365826,1.108254629,-0.915412381,-0.917517783,0.028697788,1.776810037,-1.534347098,-0.565313308
1999,       0,05389310,1.802008444,0.584926935,1.724178363,3.949409302,-0.214728505,-1.331788535,2.876476871,1.459846355,0.212377031,1.054083576
1999,       0,05390410,-0.848659134,0.430476302,0.82252653,-0.343561721,-0.906062566,0.23492861,-0.883136564,0.591969795,-0.531162182,-0.299284892
1999,       0,05430310,-1.22729685,0.447341977,1.578798486,-0.25477282,1.004657117,1.921777834,-0.892125986,0.868235846,1.757842582,2.14594451
1989,       1,05430810,-2.650434587,0.152692587,-0.046314356,-0.30600998,-0.763787133,1.24455842,-1.233402895,0.014804599,-0.883067198,-0.457126027
1999,       0,05453N10,1.69365929,-0.264944479,0.220860447,6.6953604,-0.953079731,-1.505889267,2.876476871,0.708726696,-0.443325322,1.130867389
1999,       0,05454610,-0.906598314,-2.241779108,-2.064231759,-0.288937027,-1.267436652,0.481748223,-0.89844073,-2.198319866,-1.553888596,-0.533200124
1999,       0,05459910,-0.840526507,-0.104458805,-0.824018938,0.008488091,-0.079346859,0.440093917,-0.808570402,-0.614248285,-0.156187184,0.439352308
1999,       0,05459Q70,-0.052048894,-0.651192208,0.782977086,-0.397245423,-0.941547978,0.032311524,0.134846696,1.465133764,-0.877947399,-1.13445622
1999,       0,05461510,0.826680868,0.279528451,-0.183450166,-0.263379528,0.128564813,-0.645139061,0.20693206,-0.618089073,0.121993626,-0.075619258
1997,       1,05461P10,-2.213139023,-2.241779108,-2.064231759,-0.353492471,0.839218104,2.924189545,-1.080299977,-2.208174586,-0.971014295,-1.133894983
1999,       0,05462D10,0.695281779,0.482969253,0.284545398,-0.246264099,-0.069151256,-0.296603774,0.371209144,0.321503616,0.19718169,0.249491027
1999,       0,05462R20,-1.656675745,-2.241779108,-2.064231759,-0.404861804,-0.03770199,1.92002098,-1.112867064,-2.208174586,-1.305352872,-1.889172608
1999,       0,05492410,0.822103242,0.54982686,0.956015114,-0.170010235,0.057246375,-0.843866924,0.223202162,0.634563514,-0.261823218,-0.387074623
1991,       1,05500510,-0.232058661,-1.699647118,-1.026567466,-0.399784694,0.596465664,1.4152957,-0.620890345,-1.06549902,-1.060971074,-1.774028063
1999,       0,05509010,-0.959879951,-0.328721003,-0.074785638,-0.427117541,-1.074878379,1.559271093,-1.025912016,-0.596871465,-0.13054811,-0.981443696
1999,       0,05523R10,-0.499017029,0.819467888,0.090526346,-0.352802797,-0.922249262,0.135241607,-0.676274039,0.237776692,2.061441858,2.4845845
1999,       0,05526250,0.353132404,0.674139904,0.605691526,-0.300921246,-0.264434798,-0.000925155,1.533309373,0.387244905,2.179175451,2.4845845
1999,       0,05529L10,-3.215016494,-2.241779108,-2.064231759,1.393045553,0.124523064,1.668645781,-1.151384415,-2.208174586,-1.370569884,-0.144964866
1999,       0,05534B76,-0.750457576,0.516322732,0.301029427,-0.100651698,-0.944230434,-0.244246712,-0.781394584,1.090409462,2.149802486,2.4845845
1999,       0,05541310,-1.093026623,-2.241779108,-1.530103299,-0.421305102,-0.898373119,3.433935591,-0.937068274,2.000564954,-0.903802147,-1.29659497
1999,       0,05543420,-1.052010567,0.838847934,0.29531484,-0.354606502,-1.115770167,0.097341271,-1.05001908,0.375903864,1.908345796,2.4845845
1999,       0,05548210,-0.758222622,0.382788137,-0.097720003,-0.275238329,-0.677438728,-0.029373154,-0.78524911,0.007614715,1.146413613,1.594142012
1999,       0,05548J10,-0.347412702,0.957895706,0.925614204,-0.093848372,3.059239301,-0.205078017,-0.622441955,0.798817694,1.667016165,1.651034738
1999,       0,05561N10,-0.422832771,1.131198061,1.068518238,-0.280381576,2.460398534,-0.51088908,-0.627294235,0.877511828,0.85540528,0.339914029
1999,       0,05562210,-0.740070961,0.794332479,0.361217895,-0.154074623,-0.322859891,-0.07371996,-0.773485787,0.48430869,2.179175451,2.4845845
1999,       0,05566210,1.478034381,-2.241779108,-2.064231759,0.081711347,-1.128880793,-0.608836549,0.546254438,-2.208174586,-1.830945134,-0.951729248
1999,       0,05571010,0.331922799,-2.241779108,-2.064231759,3.031247056,-1.09856316,-1.218950438,0.587423277,-2.208174586,-0.81476115,0.575608666
1999,       0,05577E10,-1.356115858,0.702962174,0.487436166,-0.196123771,-0.808557602,0.115520617,-1.027153274,0.476083922,2.179175451,2.4845845
1999,       0,05592110,-0.733969794,0.931763866,0.7681979,0.232398161,-0.722387367,-0.399527808,-0.770756263,0.655675421,1.312273629,2.337110916
1994,       1,05593110,-0.86922125,-0.26924349,0.10027175,-0.144370089,0.007677326,0.795791542,-0.805761508,0.291456413,-0.203852255,0.237608891
1999,       0,05594110,-0.829784008,0.259064832,0.41752378,-0.351915043,-1.071495003,0.362520723,-0.894431111,0.418371732,-0.930338108,-0.571137187
1999,       0,05594410,0.88862186,0.282249646,0.620203205,0.039687469,-0.116645779,-0.865821767,0.476494172,0.416001547,-0.487754596,-0.332959196
1999,       0,05596630,-0.64417956,-0.192587328,-0.081201604,-0.422001656,-0.167835322,0.719501829,-0.751299843,-0.821894719,0.649728706,-0.345628565
1999,       0,05596910,0.687759625,0.044359503,-0.486604214,2.749322803,-0.741804734,-0.901322026,0.732946103,-0.137756352,-0.454908305,0.834326093
1999,       0,05603210,1.242290552,0.472303097,0.394590684,-0.284106517,0.470449114,-0.389607829,0.535035493,0.549386741,0.045755065,-0.207600423
1999,       0,05644L20,0.387692476,0.354330158,-0.342817582,-0.313815367,2.010952131,-0.534259632,-0.161417893,-0.136729205,0.023148028,-0.658078199
1999,       0,05651Q10,-0.711811638,0.083691561,-0.827772782,-0.303647803,-0.564753475,-0.080257548,-0.750309896,-0.82802251,-0.026209342,0.111131314
1999,       0,05652510,-0.399454357,0.903831516,0.900138903,-0.321532782,0.278182551,0.165402802,-0.620208648,0.736428511,0.347558898,0.212224507
1999,       0,05654310,-0.180886521,0.804018414,0.077603911,-0.405546997,0.239282406,0.170697079,-0.296058398,0.275165083,0.025842854,-0.79658997
1999,       0,05699Z93,-0.621652494,0.389101234,0.288258013,-0.408635543,0.081789397,0.750440029,-0.707303323,0.217693981,0.795620674,0.1749309
1999,       0,05710110,1.782899754,0.061354973,-0.485639843,6.6953604,-1.363863457,-1.386253506,2.876476871,-0.117479603,-1.929949326,0.892717057
1999,       0,05714910,-0.185254307,0.136240217,0.661026582,-0.396401248,2.462503763,0.524398648,-0.615726857,-0.246309896,0.827347316,-0.062294356
1999,       0,05722410,-0.139885202,0.062140994,0.064301723,-0.316641776,-0.648231602,0.106969397,-0.085128973,0.146289212,1.697875186,2.091640557
1999,       0,05766520,0.169794593,1.344583333,1.345137484,0.17569721,0.146474689,-1.053660634,0.376956087,1.042497719,-0.297100635,-0.217051809
1999,       0,05774110,0.648243188,1.305573253,0.945598348,-0.165228358,0.162840794,-0.480804204,0.30695024,0.796115009,0.879618159,1.036877002
1999,       0,05826410,-0.158921817,0.32338598,0.320776561,-0.396535751,0.274901736,0.164348154,-0.557873589,0.348150838,0.519472244,-0.116240805
1999,       0,05849810,-0.481633537,0.410237242,0.498155809,-0.392414927,0.106302654,0.647772918,-0.602453241,0.366909185,1.603563995,1.302633785
1999,       0,05851610,1.073735654,0.789357558,1.262583239,-0.207887689,0.226351336,-0.568034338,1.06291625,0.958385373,0.125344686,0.061467021
1999,       0,05858H10,1.064800171,-0.166774779,-1.063019629,4.58888817,-1.319157282,-1.388644158,2.876476871,-0.677537861,-0.253287943,1.808137677
1999,       0,05865910,0.08376755,-2.241779108,0.158273786,1.26126243,0.29107059,-0.351933434,-0.227051486,0.142138665,-1.408800021,-0.689798854
1999,       0,05873K10,-1.084468647,-0.222732229,0.276589751,-0.393889688,-0.656528323,0.962597916,-0.940862285,0.321609627,1.038139383,1.029143576
1999,       0,05874B10,0.233500791,-0.737770347,0.289119978,-0.423914109,0.076880374,1.691186325,0.190221837,-0.048543045,0.787976738,-0.23906127
1999,       0,05978410,0.139468345,-0.462777097,-0.272075425,-0.386142051,-0.099796616,1.587329361,-0.281263541,-0.041235938,0.849130257,0.746453838
1999,       0,06007700,-0.688369701,0.239493447,0.369415175,-0.410753027,-0.967548712,0.670470557,-0.653925713,0.336974086,0.455315176,0.294200616
1989,       1,06081510,-1.821006493,0.122365422,-2.064231759,-0.418023953,2.277755538,2.097003993,-0.926694534,-2.208174586,0.092212023,-1.076317186
1999,       0,06646V10,0.516008992,-2.07079657,-2.064231759,-0.183559044,-0.969647635,-0.154258587,-0.167624152,-2.208174586,-0.652294023,-0.010362085
1989,       1,06690610,-0.833272211,-1.970729448,-2.064231759,-0.386185824,1.712181449,1.039255819,-0.794181924,-2.208174586,0.01715293,-0.659744531
1999,       0,06738310,-0.243081131,0.77647462,0.947226761,-0.114197484,-0.337444864,-0.119004604,-0.516880036,0.807424821,1.11164693,1.670835922
1999,       0,06777410,-0.322723647,0.321700596,0.418895496,-0.375532829,0.256222533,0.369804787,-0.598026603,0.45565286,1.592554309,1.354219004
1999,       0,06780610,-0.104655111,0.775631509,0.400976913,-0.370689203,-0.014267207,0.372258425,-0.314537235,0.481020936,0.909401274,0.708045357
1999,       0,06790110,-0.482963586,0.590150732,0.365465211,-0.05155739,-1.079179061,-0.936123447,-0.023606707,0.523384258,1.236743357,2.095320594
1999,       0,06822110,-0.840058003,0.573628855,0.270614631,-0.395311642,-0.868574993,0.726499026,-0.854320939,0.218187598,-0.5669606,-0.673889605
1999,       0,06830610,0.610403625,0.803220075,1.38402074,0.009052839,0.066057675,-0.439640611,-0.022176653,1.049912858,0.775541589,1.189266423
1999,       0,06846310,-0.397789799,0.793182469,0.675526057,-0.33419159,4.036249207,-0.173769682,-0.623620359,0.595715017,0.678747933,-0.103235313
1990,       1,06850610,0.980876604,-0.281782863,-1.029405486,-0.414678399,0.904598617,0.26287992,0.113141771,-0.732330208,-1.089487175,-2.213994822
1999,       0,06862610,-0.857905022,-0.332500263,-0.19703401,-0.398883733,-1.028563979,-0.27713741,-0.982558701,-0.196165526,0.040180209,-0.12306926
1999,       0,06879810,1.131022673,0.863028615,-0.995575245,-0.353457241,0.344295986,-0.568616875,0.889546548,-0.873622654,0.318153128,-0.227049931
1989,       1,06956710,0.242950511,-1.256615982,-0.832911265,-0.279840356,-0.888557121,0.189102844,0.21168761,-0.818047658,-0.775558358,-0.355023247
1999,       0,06984210,-0.790531579,-2.241779108,0.939912088,-0.204324281,-0.324550467,-0.088751195,-0.795204412,1.093675469,-1.325386182,-1.202841016
1999,       0,07012010,-0.042987427,-0.505408882,-2.001369731,1.990236963,-1.289348944,-1.162478479,0.241768649,-2.19017395,-1.331689782,0.399235229
1989,       1,07012120,0.095346505,-1.672422012,-1.338207565,-0.346703029,0.291705527,0.847605481,-0.452175804,2.000564954,-0.090267797,-0.255239193
1999,       0,07020310,-0.003112477,1.110617411,0.077803214,-0.286618446,-0.076569968,-0.843986031,-0.051685742,0.460885205,0.728556628,0.500768712
1999,       0,07132T10,-4.382767927,-2.241779108,-2.064231759,-0.388920303,-0.67035076,5.110424207,-1.233402895,-2.208174586,-1.443820557,-0.983080552
1999,       0,07181310,-0.374147476,0.308783435,0.614223223,-0.242463643,-0.630451169,0.380477189,-0.561991145,0.660789688,1.832192026,2.4845845
1999,       0,07190010,-0.440129918,-0.944631717,-0.935975734,-0.394244273,-0.925164535,0.453700808,-0.459643746,-1.271884551,0.657297563,0.70724194
1990,       1,07286910,-1.322415546,-0.851963387,-2.064231759,-0.423605026,1.43760632,1.525313527,-0.870760018,-2.208174586,0.001771898,-1.412817037
1999,       0,07301P10,-0.032532749,-0.136832341,0.1763333,0.608804164,0.145585489,-1.081585137,1.734755508,0.34678518,-0.939615838,-0.718894137
1999,       0,07317610,-0.907794205,0.203649324,0.352458025,-0.322568601,-1.101994551,-0.243204804,-1.001203128,0.338021436,0.194847838,0.714664081
1981,       1,07323910,0.717803115,0.970108372,0.218216758,-0.366825555,-0.755960792,-0.118428131,-0.28846508,0.736024487,-0.369966439,-0.47362757
1999,       0,07330210,-0.273486321,-0.243941823,0.583013353,-0.412503195,-0.45058439,1.221715676,-0.388155457,-0.265361042,0.969024969,0.561963843
1999,       0,07332010,0.353865378,0.266678756,-0.26533384,-0.095383053,-0.788266602,-0.58185159,-0.043151803,0.194421993,0.208156503,0.773432514
1999,       0,07384R40,-0.47694513,-2.241779108,-2.064231759,-0.192819792,-1.129659513,-1.060208498,-0.536795856,-2.208174586,-1.479855373,-1.159674513
1999,       0,07391710,-0.720158507,0.054114329,-0.713578013,-0.38556679,1.367597163,0.736805969,-0.772274177,-0.337293558,0.884376313,0.316155591
1999,       0,07428010,-0.924686025,0.146193619,-0.195615526,-0.398166476,-1.0817445,0.39130644,-1.018522194,0.049562453,0.280459144,0.407713429
1999,       0,07557110,1.114226037,1.062860551,2.142463254,1.539863169,0.744562265,-0.843951339,0.587601476,1.837766971,0.461959607,1.14829248
1999,       0,07565320,-1.555121865,1.223388164,0.304884259,-0.324218487,-1.193088659,-0.758522285,-1.233402895,-0.323137208,-1.071472837,-0.740787209
1999,       0,07581110,-0.152325623,0.20251779,0.501037072,-0.379276407,-0.409167106,1.114800946,-0.424583727,0.446672846,1.332395117,1.404027425
1999,       0,07588710,-0.490430557,1.043705089,0.716711111,-0.259149004,-0.507092033,0.222470194,-0.639048914,0.525411332,1.584786645,2.097455187
1999,       0,07589610,0.592143792,1.046582683,1.441199233,0.411424118,1.077376861,-0.536048676,-0.122651725,1.115961732,1.347295504,1.844907053
1999,       0,07690220,-0.728507015,-0.075285862,0.19491852,-0.340103108,-0.967832188,-0.40611951,-0.761079747,0.461082031,-0.868465958,-0.785175246
1985,       1,07702220,0.174335884,-2.09319124,-2.064231759,-0.243142271,-0.125901544,1.025732268,-0.330705635,-2.208174586,-0.603730229,-0.313085954
1985,       1,07726610,-2.414365763,0.130724448,-1.009529461,-0.425906527,-0.505529183,1.056309382,-1.151238999,-1.883254189,0.472487902,-0.634485416
1999,       0,07734730,0.872341173,1.485390003,1.094495152,0.839770591,-0.299352925,-1.256221245,1.564767173,1.237651501,0.25499881,0.687938053
1999,       0,07745410,-0.027293989,0.698093884,0.566220406,-0.358703927,-0.078238464,0.379663584,-0.083961167,0.44807738,1.01807881,0.934262023
1989,       1,07784210,0.443319429,0.032798093,-0.639310415,-0.408591866,1.295046371,0.337269842,-0.254217225,-0.521433189,0.224280976,-0.816773813
1999,       0,07791430,-1.266657925,-0.10399323,-0.434125229,-0.378374686,-1.131560158,1.088479396,-1.004277619,-0.705615969,1.012379491,1.654356509
1999,       0,07810710,0.33189681,0.008016128,0.510906272,-0.327511019,2.206195039,0.201453675,-0.454831447,0.712109762,0.532291598,0.060352038
1999,       0,07813710,0.882644189,0.303234412,0.207966131,-0.405077105,1.947135052,0.626062991,-0.157643163,0.244027565,1.119890144,0.217239974
1999,       0,08055510,-0.672813776,0.255033601,0.258399184,-0.373382553,-0.971354464,0.3731873,-0.593220707,0.411176169,1.240349155,1.593671314
1999,       0,08143710,-0.053948825,0.965120773,0.770557256,-0.276246871,0.038298956,-0.087391647,-0.098227679,0.609739414,1.355664073,1.497217902
1995,       1,08149910,0.249434422,-0.020451204,-0.956338248,-0.425691401,0.688696472,0.96147201,-0.299833852,-0.755754388,0.708269814,-0.746225554
1987,       1,08152510,-2.090531794,-0.48348323,-0.381347703,-0.270975407,-0.339953922,0.363669213,-1.213550566,-0.35581331,-0.878525876,-0.736790434
1999,       0,08160H10,0.004796313,0.30267728,0.063372738,-0.379644801,-0.072811197,0.308637807,-0.427374504,0.218979835,1.045773716,0.793176043
1990,       1,08165P10,-0.506888106,-2.241779108,-2.064231759,0.150121724,0.019006812,0.242013858,-0.712952117,-2.208174586,-1.5068712,-1.0254859
1999,       0,08179540,-0.057274171,0.664786043,0.616294344,-0.247333472,-0.517722981,0.134916617,-0.488784508,0.531765558,1.360833904,1.860315987
1999,       0,08185120,-2.141009819,0.024812624,-0.41544731,-0.419698433,-1.279212496,0.661702956,-1.090743613,-0.692057466,-0.81693586,-0.782491295
1999,       0,08190610,0.992062355,-0.023969478,2.038364753,1.317684777,-0.161441883,-1.146585302,1.500212671,2.000564954,-0.414894132,0.142401138
1999,       0,08204720,-1.222986845,0.772530559,1.136295836,-0.277080402,0.684448789,-0.325682816,-1.116492342,0.879443287,0.310682214,0.083662208
1999,       0,08265710,-0.583890038,-2.241779108,-0.015087497,-0.045434956,-0.348307838,-0.151637514,-0.722229239,-0.208640196,-0.448731708,0.006527939
1999,       0,08345L10,-0.725696991,-0.374359116,-0.299746427,-0.426415714,-1.288959245,0.520141731,-0.742884394,-0.525236463,-0.665399512,-1.061130816
1988,       1,08352110,0.323101194,-1.579180285,-1.79717777,-0.427117541,2.021768933,2.857833163,-0.443742749,-1.855149073,0.215032609,-1.626567387
1999,       0,08437M10,-0.022291908,0.581755816,0.760539111,-0.405499513,-1.132022801,0.562292244,2.876476871,0.891715638,0.79840691,0.989575712
1988,       1,08441910,-4.382767927,-2.241779108,-0.901011421,-0.427117541,-1.301746169,5.110424207,-1.210989648,-2.208174586,-1.583247066,-1.670265032
1999,       0,08449G10,-0.917776847,0.193697708,0.165131178,-0.213553365,-1.173062722,-0.405497363,-1.031349079,0.202455926,0.39137573,1.321022514
1999,       0,08578910,-0.616678429,0.644123968,0.661765565,-0.194144883,-1.016477019,-0.271912139,-0.36024793,0.687676879,0.023415956,0.743281706
1999,       0,08651610,-0.26048281,0.601682817,1.024444946,-0.056669096,3.345526124,0.322952033,-0.645616091,0.880213994,2.098664634,2.293454213
1995,       1,08655310,0.58656793,-0.049738656,-0.43607955,-0.412171191,0.983747326,0.353548035,-0.114333175,-0.766509212,1.256924785,0.316700989
1999,       0,08659G10,-0.029420111,0.493427798,0.742282666,-0.367272244,0.728960201,0.576715793,-0.447714351,0.568948198,0.103994351,-0.318233734
1996,       1,08782240,-0.240408242,-2.241779108,-2.064231759,-0.421660534,2.824493772,0.284670534,-0.633732649,-2.208174586,-0.542408744,-2.213994822
1999,       0,08825520,-1.054588741,-2.241779108,-2.064231759,0.730659746,-1.249502939,-0.278675343,-0.90993739,-2.208174586,-2.126780633,-0.50376924
1999,       0,08930210,0.295340728,0.829218788,0.335415675,-0.314470014,1.055084189,-0.378897332,-0.258123318,0.405284478,1.711041359,1.434925875
1999,       0,08947W10,-0.759364958,0.501611862,0.481460906,-0.300597266,-0.179284227,-0.260118476,-0.789673151,0.437530464,-0.27093374,-0.379062671
1986,       1,09001810,-0.59882176,0.139191122,-0.052841262,-0.154701572,-0.371435179,-0.324834191,-0.680358933,0.230968138,-0.276182814,0.005856953
1999,       0,09056N10,0.057490069,-2.241779108,-1.720636475,-0.230061008,0.184685615,-0.56792697,-0.367695457,-1.363371388,-1.058593601,-1.298759107
1999,       0,09057220,0.099906436,0.630812642,0.29983991,-0.389116539,-0.449215432,0.435957534,-0.324537775,0.23077301,0.860029182,0.671920254
1999,       0,09057G60,-0.403791643,-0.50280501,-0.295114494,-0.406970601,0.507973305,0.366273566,-0.679516731,-0.90211609,-0.060883737,-0.942467869
1989,       1,09058K10,-0.108383544,-2.241779108,-2.064231759,-0.125294098,0.727406447,0.677733107,-0.600960081,-2.208174586,-1.074687878,-0.916142306
1999,       0,09058M10,-0.224957318,0.513200339,0.055636854,-0.329407126,-0.525503472,-0.58568916,-0.13139558,0.258058653,-0.456602403,-0.66871479
1999,       0,09058V10,0.255262928,-1.262452126,-0.937375142,6.6953604,-1.341320621,-1.505889267,2.876476871,-0.361680684,-1.278111288,0.931958673
1999,       0,09059T20,1.524068396,-2.241779108,-2.064231759,4.300657901,-1.238504725,-1.318143497,2.876476871,-1.174855028,-1.560946013,0.059588234
1999,       0,09060C10,-4.382767927,-2.241779108,-2.064231759,-0.249732684,-0.884079599,5.110424207,-1.193088928,-2.208174586,-2.372993676,-1.062596803
1994,       1,09061E10,-1.133081204,-0.412200121,-0.384882427,-0.282593818,-0.835835151,-0.437509887,-1.016934966,-0.414395933,-0.358714091,-0.130092226
1999,       0,09061G10,1.157718851,-0.600293604,-1.982655432,4.697127146,-1.303592003,-1.470430646,2.876476871,-1.675182142,-0.871241188,0.83494217
1999,       0,09061H30,1.154218094,-2.241779108,-2.064231759,-0.176542288,-0.028523937,-0.79096295,0.358012873,-2.208174586,-0.815254356,-0.961422313
1999,       0,09062410,-0.528341378,-0.464233437,-1.472595238,-0.130219732,-1.113338223,-0.409605924,-0.650037321,-1.572753568,-1.590503259,-0.866987767
1999,       0,09062W10,-0.796484003,-2.241779108,-2.064231759,-0.176518744,-0.447473022,0.283094745,-0.791049875,-2.208174586,-1.413458116,-1.098636119
1999,       0,09062X10,2.00623793,-0.078136005,0.719709555,1.416596459,-0.944565721,-0.153146506,2.876476871,1.043143703,0.250120016,1.867546884
